 f
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,BADRUKA&ITQ& ROCK ROOF APTS,DOMESTIC,1,614,603.0,105630,2115.06
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,BALREDDY NAGAR,DOMESTIC,1,1776,1489.0,162489,1294.68
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,"BJR NAGAR,PATEL NAGAR QUARTERS",DOMESTIC,1,927,903.0,107672,872.18
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,A G COLONY,DOMESTIC,1,1030,598.0,32682,1241.58
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,COUNCELLOR & VIDEO LANE,DOMESTIC,1,1544,1495.0,170150,1751.79
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,"CHURCH GULLY,MLA COLONY,APOLO",DOMESTIC,1,293,284.0,166675,5724.26
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,D.D.N - VINAYAK NAGAR,DOMESTIC,1,1752,1675.0,218037,1834.74
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,DURGA BHAVANI NAGAR,DOMESTIC,1,1174,925.0,121894,1071.49
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,GOVT SERVICES,DOMESTIC,1,30,30.0,37811,306.0
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,GRC HIGH VALUES RDNO-12&13 BAN,DOMESTIC,1,345,341.0,271755,6066.27
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,GRC-JUBILEE HILLS &FILM NAGAR ,DOMESTIC,1,310,302.0,218992,6382.9
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,GYANI JAIL SINGH NAGAR,DOMESTIC,1,1330,1157.0,139435,1244.56
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,CT METERS-GRC,DOMESTIC,1,62,61.0,16116,667.74
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,GANDHI STATUE LANE,DOMESTIC,1,291,290.0,43084,480.67
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,GRC - NON CT METERS,DOMESTIC,1,89,89.0,22250,668.0
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,JAWAHAR NAGAR SAIBABA TEMPEL,DOMESTIC,1,1463,1447.0,164723,1897.8
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,JAWAHARNAGAR,DOMESTIC,1,2321,2247.0,289331,2843.58
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,KALYAN NAGAR,DOMESTIC,1,331,313.0,70707,958.21
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,KALYAN NAGAR APARTMENT,DOMESTIC,1,984,976.0,218339,3354.1
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,HT DOMESTIC,DOMESTIC,1,16,16.0,111506,2255.0
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,"J HILLS, 71,72,73,74,75,76,77",DOMESTIC,1,713,655.0,195739,3485.81
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,"J HILLS,78,79,80,81,82",DOMESTIC,1,699,608.0,196136,3442.21
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,JOURNALIST A&B NANDAGIRI HILLS,DOMESTIC,1,864,821.0,164111,3705.86
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,JUBILEE HILLS ROAD NO.92,DOMESTIC,1,1535,1498.0,430045,9215.01
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,M L A COLONY,DOMESTIC,1,1331,1265.0,447960,7449.53
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,M.G NAGAR,DOMESTIC,1,851,657.0,60626,499.03
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,MRNC.BHAGAT SING.GOUTAM NAGAR ,DOMESTIC,1,2124,1920.0,237456,2186.22
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,N B NAGAR,DOMESTIC,1,804,757.0,106280,960.55
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,MADHRANAGAR A  C,DOMESTIC,1,870,846.0,148276,2820.34
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,"MADHURA NAGAR(B,D,H)",DOMESTIC,1,1704,1651.0,356956,5551.03
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,MADHURANGAR E F G,DOMESTIC,1,2040,2014.0,397703,6421.5
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,RAHAMATH NAGAR CHURCH,DOMESTIC,1,2627,2569.0,301397,3216.14
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,RAHMATHNAGAR(SOUTH),DOMESTIC,1,2368,2283.0,242950,2586.32
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,SIDHARTHA NAGAR,DOMESTIC,1,1025,998.0,241999,3264.49
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,SRINIVASA COLONY,DOMESTIC,1,400,349.0,72676,1068.29
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,N B T NAGAR-1,DOMESTIC,1,2027,1933.0,231609,2592.13
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,N.B.T NAGAR ,DOMESTIC,1,2189,2137.0,236761,2699.31
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,NANDAGIRIHILLS GRC,DOMESTIC,1,215,212.0,183707,5163.0
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,PADMALAYA  BASTI,DOMESTIC,1,472,465.0,47689,480.92
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,PENSION OFIC TO RDNO-12 S.S,DOMESTIC,1,424,393.0,121761,1911.04
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,PRASHASAN NAGAR,DOMESTIC,1,797,771.0,177604,4023.42
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,RDNO-12 SS TO TRS  BHAVAN CIRC,DOMESTIC,1,730,701.0,264221,4977.97
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,SRIRAM NAGAR RD NO-13,DOMESTIC,1,1929,1899.0,303353,2775.86
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,"VENGALARAO NAGAR (C,D)",DOMESTIC,1,1386,1370.0,180750,2372.03
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,VENGALARAO NAGAR A B C,DOMESTIC,1,1333,1288.0,226924,3644.99
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,VIKASPURI & LAKSHIMINAGAR,DOMESTIC,1,981,947.0,152885,2215.05
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,YADAGIRI NAGAR,DOMESTIC,1,1634,1613.0,220456,2520.12
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,ALI NAGAR&SARATHI STUDIO,DOMESTIC,1,953,938.0,187099,2837.32
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,AMBEDKAR NAGAR,DOMESTIC,1,876,842.0,144957,1162.06
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,AMEERPET,DOMESTIC,1,12,9.0,2619,33.0
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,TRS BHAVAN TO MINISTERS QRTERS,DOMESTIC,1,521,500.0,191546,3250.0
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,TTD,DOMESTIC,1,156,152.0,108061,3088.32
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,INDIRA NAGAR,DOMESTIC,1,2,344.0,0,1.26
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,ASWINI & HUDA ENCLAVE,DOMESTIC,1,783,760.0,256648,5637.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,BNR & NANDI HILLS,DOMESTIC,1,258,248.0,78848,1437.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,CC-CAMERAS,DOMESTIC,1,1,1.0,0,1.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,CYBER HILLS,DOMESTIC,1,415,408.0,77494,1677.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,DOMESTIC HT,DOMESTIC,1,58,58.0,448334,9256.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,GRC HIGH VALUES,DOMESTIC,1,515,507.0,392286,10881.09
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,AMEERPET COMPLEX,DOMESTIC,1,711,709.0,144824,2875.3
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,GRC HIGH VALUES,DOMESTIC,1,46,44.0,46069,1231.2
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,GRC- NON - C.T.  METERS,DOMESTIC,1,79,79.0,12760,502.0
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,HABEEB BAGH,DOMESTIC,1,907,903.0,142769,1260.26
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,INDIRA NAGAR,DOMESTIC,1,1533,1459.0,181278,1765.58
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,INDIRANAGER-2,DOMESTIC,1,1285,1283.0,155950,1465.95
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,JAWAHAR NAGAR&INDIRA NAGAR,DOMESTIC,1,1581,1495.0,170629,1834.74
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,JAWAHAR NAGAR-2,DOMESTIC,1,876,870.0,108115,1145.81
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,JP NAGAR & ENGINEERS COLONY,DOMESTIC,1,1458,1437.0,300118,4749.77
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,GUTTALA BEGUMPET,DOMESTIC,1,1595,1462.0,356988,10269.99
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HIGH VALUE  ROAD NO 1 TO 21,DOMESTIC,1,42,41.0,23376,687.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HIGHVALUE,DOMESTIC,1,286,283.0,145993,3522.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HV RD NO 39 TO 45 & 54 TO 68,DOMESTIC,1,105,103.0,124451,2965.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HV ROAD 22 TO 35,DOMESTIC,1,313,309.0,334282,8882.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HV ROAD NO 56 TO 68 & 10 TO 22,DOMESTIC,1,289,283.0,347725,8410.8
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,KAMALAPURI COLONY,DOMESTIC,1,714,695.0,136024,2742.51
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,NAGARJUNA NAGAR,DOMESTIC,1,540,529.0,93089,1813.88
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,OLD YELLAREDDYGUDA,DOMESTIC,1,1199,1158.0,230362,2732.3
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,PANJAGUTTA,DOMESTIC,1,335,273.0,48947,452.72
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,"SG NAGAR,BSNL,MARKET AREA",DOMESTIC,1,1289,1246.0,223330,2256.18
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,SHALIVAHANA NAGAR,DOMESTIC,1,481,481.0,77006,1496.98
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,SHALIVAHANA SBH NAVODAYA,DOMESTIC,1,1319,1298.0,243029,4948.26
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,SKD NAGAR,DOMESTIC,1,240,225.0,40228,800.84
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,JUBILEE BILLS  54 TO 60,DOMESTIC,1,387,363.0,125171,2100.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,JUBILEE HILLS 36 TO 44 AND 44A,DOMESTIC,1,239,212.0,84641,1405.87
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,JUBILEE HILLS 45 TO 53,DOMESTIC,1,303,257.0,89106,1425.52
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,JUBILEE HILLS RD NO. 10 TO 15,DOMESTIC,1,374,338.0,84789,1405.72
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,JUBILEE HILLS RD NOS. 1 TO 9,DOMESTIC,1,546,496.0,109738,2273.6
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,JUBILEE HILLS RD NOS. 26 TO 35,DOMESTIC,1,408,370.0,116603,1856.96
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,"JUBILEE HILLS RD NOS.24,25,27",DOMESTIC,1,194,179.0,81791,1036.24
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,JUBILLE HILLS RD NO. 16 TO 22,DOMESTIC,1,236,207.0,83979,1169.75
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,SRINAGAR APARTMENTS,DOMESTIC,1,1122,1113.0,320722,5432.1
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,SRINAGAR KESHAVNAGAR,DOMESTIC,1,957,944.0,226878,4547.72
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,STEEL & MINES,DOMESTIC,1,160,160.0,27717,537.0
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,TEMP SUPPLY,DOMESTIC,1,1,1.0,355,12.0
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,UPPER BASTI,DOMESTIC,1,1278,1242.0,196996,2119.97
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,WB. WADDAR BASTHI,DOMESTIC,1,1278,1247.0,188042,2739.34
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,B-BLOCK-2,DOMESTIC,1,1405,1392.0,170898,1817.36
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,CT METERS & NET METERS,DOMESTIC,1,124,123.0,150694,3922.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,KAKATEEYA HILLS,DOMESTIC,1,1313,1300.0,358498,7910.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,MASTANNAGAR RD.NO.46,DOMESTIC,1,928,887.0,104477,1576.47
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,PRASHASAN NAGAR,DOMESTIC,1,487,474.0,120335,2653.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,(HARIJANA BASTI) SAI NAGAR,DOMESTIC,1,723,690.0,121863,1333.52
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"ARUNDHOYA,IMAGE GARDEN, HARIZA",DOMESTIC,1,42,39.0,20279,558.26
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,ARUNODAYA COLONY,DOMESTIC,1,585,581.0,109684,2236.6
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,COD TO MADHAPUR PS SIDE  GRC,DOMESTIC,1,34,34.0,8365,252.0
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,F-BLOCK SK NAGAR,DOMESTIC,1,497,494.0,74282,787.79
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,GAYATRI HILLS,DOMESTIC,1,1430,1417.0,234670,2508.35
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,GRC HIGH VALUES,DOMESTIC,1,237,231.0,61136,1959.0
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,HYLAM COLONY,DOMESTIC,1,1423,1416.0,212335,2742.5
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,KRISHNA NAGAR C BLOCK,DOMESTIC,1,1989,1939.0,260977,2790.44
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,KRISHNANAGAR C BLOCK,DOMESTIC,1,1110,1095.0,137925,1395.85
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,LAXMI NARSIMHA NAGAR,DOMESTIC,1,1090,1037.0,123730,1261.67
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,LAXMI NARSIMHA NAGAR-2,DOMESTIC,1,1168,1135.0,137506,1263.84
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,LN NAGAR MAZIDH,DOMESTIC,1,1292,1287.0,168118,1647.54
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"CYBER TOWER AREA,PATRIKANAGAR",DOMESTIC,1,41,39.0,48652,758.0
